Long,Lat,Chlor,Pic,Poc,Sst,MM,IILO,IILA,Missing_02_2019,Chlor_log,Position,TrainTest
2.5416667,36.708332,0.57798976,-0.1801818,0.8198407,-1.1664678,3,183,42,0.32142857142857145,-0.5481992,2.541666736.708332,Train
2.5416667,36.958332,0.717592,-0.15090075,1.0840291,-1.1992775,3,180,42,0.32142857142857145,-0.3318541,2.541666736.958332,Train
2.5416667,37.208332,0.6832343,-0.1765285,1.0468187,-1.2113079,3,177,42,0.35714285714285715,-0.38091746,2.541666737.208332,Train
2.5416667,37.458332,0.67096144,-0.1765285,1.0244979,-1.1992775,3,174,42,0.32142857142857145,-0.39904362,2.541666737.458332,Train
2.5416667,37.708332,0.65411055,-0.16554128,0.96123296,-1.1795917,3,171,42,0.35714285714285715,-0.42447892,2.541666737.708332,Train
2.5416667,37.958332,0.7013291,-0.16554128,1.0691485,-1.181779,3,168,42,0.32142857142857145,-0.35477805,2.541666737.958332,Train
2.5416667,38.208332,0.8078797,-0.1545677,1.2663654,-1.2003713,3,165,42,0.25,-0.21334212,2.541666738.208332,Train
2.5416667,38.458332,0.87808454,-0.1765285,1.4114822,-1.2189635,3,162,42,0.39285714285714285,-0.13001241,2.541666738.458332,Train
3.2916667,43.208332,0.8023765,-0.16920823,1.2849705,-1.2014649,3,165,45,0.2857142857142857,-0.22017734,3.291666743.208332,Train
4.0416665,37.458332,0.24702477,-0.16188797,-0.024842404,-0.84383774,3,294,48,0.5357142857142857,-1.3982667,4.041666537.458332,Train
4.0416665,42.958332,4.9107156,3.2522032,8.273075,-0.92148775,3,228,48,0.42857142857142855,1.5914197,4.041666542.958332,Train
4.0416665,43.208332,0.56965226,0.6614439,1.281246,-0.8853967,3,225,48,0.2857142857142857,-0.5627292,4.041666543.208332,Train
4.0416665,43.458332,0.26844844,-0.0521113,0.057027724,-0.93679893,3,222,48,0.32142857142857145,-1.3150964,4.041666543.458332,Train
11.291667,33.958332,0.17843226,-0.1765285,-0.2629853,-0.9094574,3,228,81,0.35714285714285715,-1.7235463,11.29166733.958332,Train
17.291666,31.208334,0.2275603,-0.07772541,-0.04716319,-0.9160193,3,225,108,0.5357142857142857,-1.48034,17.29166631.208334,Train
11.291667,33.458332,0.16396338,-0.17286155,-0.32252553,-0.8525872,3,234,81,0.35714285714285715,-1.8081121,11.29166733.458332,Train
15.541667,39.708332,0.17077023,-0.14724745,-0.28159046,-0.65900916,3,327,99,0.5,-1.7674363,15.54166739.708332,Train
15.541667,39.958332,0.16599743,-0.15090075,-0.32996577,-0.69728714,3,324,99,0.5357142857142857,-1.7957829,15.54166739.958332,Train
15.541667,42.958332,0.14740065,-0.18383512,-0.4378723,-0.71587956,3,288,99,0.4642857142857143,-1.9146008,15.54166742.958332,Train
15.541667,43.208332,0.15814114,-0.1801818,-0.37089175,-0.7486893,3,285,99,0.39285714285714285,-1.8442674,15.54166743.208332,Train
15.541667,43.708332,0.2228153,-0.0923523,-0.102978766,-0.8088406,3,279,99,0.42857142857142855,-1.5014122,15.54166743.708332,Train
15.541667,44.208332,0.22946042,-0.14359413,-0.039722927,-0.92914337,3,273,99,0.42857142857142855,-1.4720247,15.54166744.208332,Train
15.291667,32.458332,0.25434795,-0.14359413,0.21702513,-0.97945166,3,222,99,0.5357142857142857,-1.369052,15.29166732.458332,Train
15.291667,32.708332,0.24949066,-0.16554128,-0.0025125348,-0.96523416,3,219,99,0.5,-1.3883338,15.29166732.708332,Train
15.291667,32.958332,0.22666545,-0.12163334,-0.099263184,-0.89961445,3,216,99,0.5357142857142857,-1.4842801,15.29166732.958332,Train
15.291667,33.208332,0.21605869,-0.15090075,-0.14018916,-0.9182067,3,213,99,0.4642857142857143,-1.5322052,15.29166733.208332,Train
15.291667,33.458332,0.21831906,-0.1801818,-0.12530863,-0.9182067,3,210,99,0.42857142857142855,-1.5217978,15.29166733.458332,Train
15.291667,33.708332,0.2088786,-0.19115539,-0.20344502,-0.9182067,3,207,99,0.4642857142857143,-1.566002,15.29166733.708332,Train
15.291667,33.958332,0.21662922,-0.14359413,-0.17368397,-0.8733666,3,204,99,0.5357142857142857,-1.5295681,15.29166733.958332,Train
15.291667,34.208332,0.18558249,-0.19115539,-0.28903073,-0.8733666,3,201,99,0.5,-1.6842558,15.29166734.208332,Train
15.291667,34.458332,0.21467635,-0.1765285,-0.18483981,-0.8252457,3,198,99,0.2857142857142857,-1.5386237,15.29166734.458332,Train
15.291667,34.708332,0.22906348,-0.18750207,-0.028557992,-0.9411735,3,195,99,0.42857142857142855,-1.4737561,15.29166734.708332,Train
15.541667,43.458332,0.17662059,-0.16554128,-0.3076359,-0.7497828,3,282,99,0.39285714285714285,-1.7337514,15.54166743.458332,Train
16.041666,41.458332,0.16743939,-0.19115539,-0.3634515,-0.7432211,3,174,102,0.4642857142857143,-1.7871338,16.04166641.458332,Train
16.041666,41.958332,0.18671624,-0.19482233,-0.28159046,-0.64588493,3,168,102,0.4642857142857143,-1.6781652,16.04166641.958332,Train
16.041666,42.208332,0.16686727,-0.19482233,-0.36717618,-0.6218247,3,165,102,0.39285714285714285,-1.7905566,16.04166642.208332,Train
16.041666,42.458332,0.17062037,-0.19482233,-0.34857097,-0.6447914,3,162,102,0.42857142857142855,-1.7683142,16.04166642.458332,Train
16.041666,42.708332,0.1788412,-0.18750207,-0.31507617,-0.56386036,3,159,102,0.42857142857142855,-1.721257,16.04166642.708332,Train
16.041666,42.958332,0.1559336,-0.19482233,-0.44159696,-0.55729866,3,156,102,0.39285714285714285,-1.858325,16.04166642.958332,Train
16.041666,43.208332,0.1514711,-0.19482233,-0.44903722,-0.5616734,3,153,102,0.4642857142857143,-1.8873605,16.04166643.208332,Train
16.041666,43.458332,0.15301034,-0.16920823,-0.43043202,-0.64588493,3,150,102,0.42857142857142855,-1.8772498,16.04166643.458332,Train
15.791667,31.458334,0.1624303,-0.19482233,-0.38949695,-0.7661879,3,102,102,0.42857142857142855,-1.8175063,15.79166731.458334,Train
15.791667,31.708334,0.15932928,-0.19482233,-0.40810215,-0.7935294,3,99,102,0.39285714285714285,-1.8367822,15.79166731.708334,Train
15.791667,31.958334,0.16400488,-0.19482233,-0.37461644,-0.8088406,3,96,102,0.4642857142857143,-1.8078592,15.79166731.958334,Train
15.791667,32.208332,0.18130843,-0.19115539,-0.30019566,-0.79024816,3,93,102,0.5,-1.7075557,15.79166732.208332,Train
15.791667,32.458332,0.18063827,-0.15090075,-0.296471,-0.7519702,3,90,102,0.42857142857142855,-1.7112588,15.79166732.458332,Train
15.791667,32.708332,0.20575061,-0.019176941,-0.19600475,-0.7432211,3,87,102,0.35714285714285715,-1.5810905,15.79166732.708332,Train
15.791667,32.958332,0.22266124,-0.05576462,-0.11786838,-0.7814991,3,84,102,0.32142857142857145,-1.5021038,15.79166732.958332,Train
15.791667,33.208332,0.22863542,-0.07772541,-0.095538504,-0.7847799,3,81,102,0.35714285714285715,-1.4756266,15.79166733.208332,Train
15.791667,33.458332,0.22197597,-0.030150516,-0.14018916,-0.774937,3,78,102,0.39285714285714285,-1.5051862,15.79166733.458332,Train
15.791667,33.708332,0.30813664,0.22233719,0.17237449,-0.8219644,3,75,102,0.39285714285714285,-1.177212,15.79166733.708332,Train
15.791667,33.958332,0.3582131,0.2369777,0.32494074,-0.81758964,3,72,102,0.32142857142857145,-1.0266272,15.79166733.958332,Train
15.791667,34.208332,0.25641066,0.10524025,0.057027724,-0.77384347,3,69,102,0.32142857142857145,-1.360975,15.79166734.208332,Train
15.791667,34.458332,0.31138027,0.4492108,0.33982125,-0.8263391,3,66,102,0.35714285714285715,-1.1667404,15.79166734.458332,Train
15.291667,34.958332,0.19450638,-0.18383512,-0.23321515,-0.9182067,3,192,99,0.42857142857142855,-1.6372902,15.29166734.958332,Train
11.291667,33.708332,0.17676371,-0.18383512,-0.24810475,-0.87883484,3,231,81,0.42857142857142855,-1.7329414,11.29166733.708332,Train
15.291667,35.208332,0.19325818,-0.18750207,-0.21833463,-0.9116448,3,189,99,0.42857142857142855,-1.6437283,15.29166735.208332,Train
15.291667,35.708332,0.16237213,-0.19482233,-0.38205668,-0.88977146,3,183,99,0.5,-1.8178645,15.29166735.708332,Train
14.791667,34.958332,0.1646169,-0.17286155,-0.3597359,-0.6535405,3,324,96,0.5,-1.8041344,14.79166734.958332,Train
14.791667,38.208332,0.16733144,-0.18383512,-0.3448463,-0.7421272,3,285,96,0.39285714285714285,-1.7877787,14.79166738.208332,Train
14.791667,38.458332,0.21377392,-0.16554128,-0.17739956,-0.791342,3,282,96,0.39285714285714285,-1.5428363,14.79166738.458332,Train
14.791667,38.708332,0.22517969,-0.15090075,-0.11414371,-0.78368646,3,279,96,0.39285714285714285,-1.4908565,14.79166738.708332,Train
14.791667,39.458332,0.3064941,-0.12528665,0.1314485,-1.0811622,3,270,96,0.4642857142857143,-1.1825569,14.79166739.458332,Train
14.791667,42.708332,0.25510603,-0.15090075,0.0012121381,-0.9969502,3,231,96,0.5357142857142857,-1.366076,14.79166742.708332,Train
14.791667,43.458332,0.20989771,-0.1545677,-0.15879436,-0.97945166,3,222,96,0.5357142857142857,-1.5611349,14.79166743.458332,Train
14.791667,43.708332,0.22564436,-0.14359413,-0.058328122,-0.9477356,3,219,96,0.5357142857142857,-1.4887952,14.79166743.708332,Train
14.791667,43.958332,0.22471426,-0.1545677,-0.106703445,-0.9991376,3,216,96,0.4642857142857143,-1.4929256,14.79166743.958332,Train
14.791667,44.208332,0.23734663,-0.16920823,-0.073208645,-0.9619531,3,213,96,0.5,-1.4382336,14.79166744.208332,Train
14.791667,44.458332,0.22990361,-0.14359413,-0.095538504,-0.9411735,3,210,96,0.42857142857142855,-1.4700952,14.79166744.458332,Train
14.791667,44.708332,0.23590416,-0.1289536,-0.073208645,-0.968515,3,207,96,0.4642857142857143,-1.4443297,14.79166744.708332,Train
14.791667,44.958332,0.21157184,-0.0521113,-0.15507878,-0.8952397,3,204,96,0.4642857142857143,-1.5531907,14.79166744.958332,Train
14.541667,32.708332,0.17566805,-0.19115539,-0.32996577,-0.77603084,3,159,96,0.5,-1.7391592,14.54166732.708332,Train
14.541667,32.958332,0.18179998,-0.15822102,-0.2927554,-0.6765077,3,156,96,0.4642857142857143,-1.7048483,14.54166732.958332,Train
14.541667,33.208332,0.18503222,-0.16554128,-0.28903073,-0.736659,3,153,96,0.42857142857142855,-1.6872253,14.54166733.208332,Train
14.541667,33.458332,0.18160403,-0.18383512,-0.28903073,-0.74540806,3,150,96,0.42857142857142855,-1.7059267,14.54166733.458332,Train
14.541667,33.708332,0.15967554,-0.18383512,-0.39322162,-0.72572255,3,147,96,0.42857142857142855,-1.8346114,14.54166733.708332,Train
14.791667,34.208332,0.22558157,-0.04479104,-0.035998255,-0.626199,3,333,96,0.5,-1.4890735,14.79166734.208332,Train
15.291667,35.958332,0.16785513,-0.1765285,-0.3783411,-0.85039985,3,180,99,0.42857142857142855,-1.784654,15.29166735.958332,Train
15.291667,36.208332,0.16891778,-0.19482233,-0.36717618,-0.85039985,3,177,99,0.4642857142857143,-1.7783432,15.29166736.208332,Train
15.291667,36.458332,0.17696081,-0.16188797,-0.32996577,-0.8514933,3,174,99,0.4642857142857143,-1.731827,15.29166736.458332,Train
15.291667,36.708332,0.18116033,-0.1801818,-0.3076359,-0.839463,3,171,99,0.39285714285714285,-1.7083728,15.29166736.708332,Train
15.291667,37.208332,0.18178438,-0.19115539,-0.296471,-0.7465019,3,165,99,0.42857142857142855,-1.704934,15.29166737.208332,Train
15.291667,37.708332,0.19837674,-0.13260692,-0.23693982,-0.6830694,3,159,99,0.39285714285714285,-1.6175873,15.29166737.708332,Train
15.291667,38.458332,0.16768253,-0.1801818,-0.35228658,-0.6404167,3,150,99,0.42857142857142855,-1.7856828,15.29166738.458332,Train
15.291667,38.708332,0.15966809,-0.1801818,-0.38949695,-0.6929124,3,147,99,0.42857142857142855,-1.8346581,15.29166738.708332,Train
15.291667,38.958332,0.15533859,-0.19482233,-0.41555148,-0.7202539,3,144,99,0.42857142857142855,-1.862148,15.29166738.958332,Train
15.291667,39.208332,0.15495943,-0.19115539,-0.42670736,-0.7235352,3,141,99,0.39285714285714285,-1.864592,15.29166739.208332,Train
15.291667,39.458332,0.1529946,-0.19482233,-0.4378723,-0.75415754,3,138,99,0.42857142857142855,-1.8773526,15.29166739.458332,Train
15.291667,39.708332,0.14846608,-0.1801818,-0.44903722,-0.74431455,3,135,99,0.42857142857142855,-1.9073988,15.29166739.708332,Train
15.291667,39.958332,0.1484368,-0.1765285,-0.4527619,-0.76728135,3,132,99,0.35714285714285715,-1.907596,15.29166739.958332,Train
15.291667,41.958332,0.16303967,-0.19482233,-0.38578138,-0.7421272,3,108,99,0.39285714285714285,-1.8137617,15.29166741.958332,Train
15.291667,42.208332,0.16850771,-0.18750207,-0.37089175,-0.7333781,3,105,99,0.5357142857142857,-1.7807738,15.29166742.208332,Train
15.291667,42.458332,0.1589219,-0.19482233,-0.40810215,-0.7213478,3,102,99,0.4642857142857143,-1.8393424,15.29166742.458332,Train
15.291667,42.708332,0.15579301,-0.19482233,-0.42299175,-0.7585323,3,99,99,0.42857142857142855,-1.8592271,15.29166742.708332,Train
15.291667,42.958332,0.15472767,-0.19115539,-0.4378723,-0.76400054,3,96,99,0.42857142857142855,-1.8660886,15.29166742.958332,Train
15.291667,43.208332,0.20271039,-0.19115539,-0.2071697,-0.77712435,3,93,99,0.39285714285714285,-1.595977,15.29166743.208332,Train
15.291667,43.458332,0.22656287,-0.11065977,-0.099263184,-0.76071966,3,90,99,0.5,-1.4847327,15.29166743.458332,Train
15.291667,43.708332,0.21153183,-0.12528665,-0.16623463,-0.7629066,3,87,99,0.39285714285714285,-1.5533798,15.29166743.708332,Train
15.291667,43.958332,0.24229687,0.0027838459,-0.05088786,-0.78368646,3,84,99,0.35714285714285715,-1.4175916,15.29166743.958332,Train
15.291667,35.458332,0.16407424,-0.19115539,-0.3597359,-0.9280497,3,186,99,0.4642857142857143,-1.8074362,15.29166735.458332,Train
14.541667,33.958332,0.16000408,-0.19482233,-0.40438655,-0.7486893,3,144,96,0.39285714285714285,-1.832556,14.54166733.958332,Train
16.041666,37.708332,0.24689281,-0.0923523,0.019817334,-0.95757854,3,219,102,0.5357142857142857,-1.398801,16.04166637.708332,Train
17.041666,33.958332,1.8702254,0.42725,2.4087226,-0.66229,3,0,108,0.42857142857142855,0.626059,17.04166633.958332,Train
17.041666,42.708332,0.288143,-0.0923523,0.12772384,-0.5452683,3,411,105,0.4642857142857143,-1.2442983,17.04166642.708332,Train
17.041666,42.958332,0.2446242,-0.059431568,-0.032282665,-0.5551113,3,408,105,0.5357142857142857,-1.4080322,17.04166642.958332,Train
16.791666,32.458332,0.28572243,0.17842925,0.13888878,-0.5704225,3,342,105,0.5,-1.2527344,16.79166632.458332,Train
17.041666,33.708332,3.9060607,3.4827302,5.1808968,-0.6568218,3,3,108,0.4642857142857143,1.3625294,17.04166633.708332,Train
16.791666,36.958332,0.15187065,-0.18383512,-0.41182682,-0.71916044,3,288,105,0.5,-1.884726,16.79166636.958332,Train
16.791666,37.208332,0.16949123,-0.16188797,-0.32996577,-0.73884636,3,285,105,0.5,-1.7749541,16.79166637.208332,Train
16.791666,37.458332,0.17649171,-0.16188797,-0.296471,-0.8099341,3,282,105,0.35714285714285715,-1.7344813,16.79166637.458332,Train
16.791666,37.708332,0.1879576,-0.12528665,-0.22949956,-0.8460251,3,279,105,0.42857142857142855,-1.6715388,16.79166637.708332,Train
17.291666,42.958332,0.20720956,-0.17286155,-0.21089436,-0.66229,3,84,108,0.5,-1.5740247,17.29166642.958332,Train
17.291666,42.708332,0.19221115,-0.15822102,-0.25182036,-0.7333781,3,87,108,0.42857142857142855,-1.6491607,17.29166642.708332,Train
17.291666,42.458332,0.19398792,-0.17286155,-0.2406554,-0.7465019,3,90,108,0.42857142857142855,-1.6399593,17.29166642.458332,Train
17.291666,32.458332,0.32152972,0.97248006,0.31750047,-0.86352366,3,210,108,0.5357142857142857,-1.1346653,17.29166632.458332,Train
17.291666,34.958332,0.24910323,-0.14724745,-0.035998255,-0.7125983,3,180,108,0.4642857142857143,-1.3898879,17.29166634.958332,Train
17.291666,35.208332,0.31489918,0.36139488,0.24307968,-0.69400626,3,177,108,0.4642857142857143,-1.1555028,17.29166635.208332,Train
17.291666,36.208332,0.23244482,-0.18750207,-0.017393058,-0.5737033,3,165,108,0.5357142857142857,-1.4591024,17.29166636.208332,Train
17.291666,36.958332,0.27697182,-0.048444357,0.07934851,-0.60213876,3,156,108,0.39285714285714285,-1.2838395,17.29166636.958332,Train
17.291666,37.208332,0.18959181,-0.15822102,-0.27415022,-0.61635643,3,153,108,0.39285714285714285,-1.6628819,17.29166637.208332,Train
17.291666,37.458332,0.19269791,-0.18383512,-0.25554502,-0.52120763,3,150,108,0.4642857142857143,-1.6466316,17.29166637.458332,Train
17.291666,37.708332,0.2114931,-0.18750207,-0.15507878,-0.59448314,3,147,108,0.4642857142857143,-1.5535629,17.29166637.708332,Train
17.291666,37.958332,0.21199146,-0.13992718,-0.1513541,-0.6043261,3,144,108,0.39285714285714285,-1.5512093,17.29166637.958332,Train
17.291666,38.208332,0.26787287,-0.096019246,0.04586279,-0.7071301,3,141,108,0.4642857142857143,-1.3172427,17.29166638.208332,Train
17.291666,38.458332,0.28520995,-0.12528665,0.17981474,-0.7279095,3,138,108,0.5,-1.2545297,17.29166638.458332,Train
17.291666,38.708332,0.24663965,-0.048444357,-0.032282665,-0.7519702,3,135,108,0.4642857142857143,-1.3998269,17.29166638.708332,Train
17.291666,38.958332,0.32666394,-0.026497204,0.2765654,-0.7596258,3,132,108,0.4642857142857143,-1.1188233,17.29166638.958332,Train
17.291666,39.208332,0.3274157,-0.07405846,0.34726152,-0.75415754,3,129,108,0.5,-1.1165247,17.29166639.208332,Train
17.291666,39.458332,0.28231657,-0.10333951,0.19841994,-0.7596258,3,126,108,0.42857142857142855,-1.2647263,17.29166639.458332,Train
17.291666,39.708332,0.2753439,-0.16554128,0.12772384,-0.7213478,3,123,108,0.35714285714285715,-1.2897345,17.29166639.708332,Train
17.291666,39.958332,0.27674574,-0.08137872,0.034697857,-0.7727496,3,120,108,0.2857142857142857,-1.284656,17.29166639.958332,Train
17.291666,40.208332,0.2394451,-0.18750207,-0.06576838,-0.7497828,3,117,108,0.39285714285714285,-1.4294311,17.29166640.208332,Train
17.291666,41.208332,0.17568365,-0.19115539,-0.33368137,-0.7793117,3,105,108,0.35714285714285715,-1.7390704,17.29166641.208332,Train
17.291666,41.458332,0.17674628,-0.1545677,-0.3113606,-0.7869673,3,102,108,0.25,-1.7330401,17.29166641.458332,Train
17.291666,41.708332,0.21628843,-0.1289536,-0.1513541,-0.8219644,3,99,108,0.25,-1.5311425,17.29166641.708332,Train
17.291666,41.958332,0.2255566,-0.16554128,-0.12158397,-0.8077471,3,96,108,0.32142857142857145,-1.4891841,17.29166641.958332,Train
17.291666,42.208332,0.22047013,-0.11431308,-0.14762942,-0.791342,3,93,108,0.39285714285714285,-1.511993,17.29166642.208332,Train
16.791666,37.958332,0.20200919,-0.096019246,-0.16995929,-0.9028955,3,276,105,0.5,-1.5994421,16.79166637.958332,Train
16.791666,38.208332,0.1845549,-0.07772541,-0.21460995,-0.8974271,3,273,105,0.32142857142857145,-1.6898082,16.79166638.208332,Train
16.791666,38.708332,0.496164,1.3237709,0.9351875,-0.9542975,3,267,105,0.35714285714285715,-0.70084876,16.79166638.708332,Train
16.541666,37.208332,0.19094083,-0.18383512,-0.27042553,-0.79681027,3,93,105,0.4642857142857143,-1.6557918,16.54166637.208332,Train
16.541666,37.458332,0.18257727,-0.1545677,-0.296471,-0.801185,3,90,105,0.42857142857142855,-1.7005818,16.54166637.458332,Train
16.541666,37.708332,0.19269095,-0.12163334,-0.25554502,-0.7300969,3,87,105,0.39285714285714285,-1.6466676,16.54166637.708332,Train
16.541666,37.958332,0.19770914,-0.106992826,-0.23321515,-0.7421272,3,84,105,0.42857142857142855,-1.6209583,16.54166637.958332,Train
16.541666,38.208332,0.21879026,-0.05576462,-0.14762942,-0.77603084,3,81,105,0.4642857142857143,-1.5196418,16.54166638.208332,Train
16.291666,37.958332,0.83334297,1.3932929,1.3854368,-0.58573365,3,408,102,0.5357142857142857,-0.18231,16.29166637.958332,Train
16.291666,43.458332,0.2798461,0.37236845,0.120283574,-0.59120184,3,342,102,0.5,-1.2735155,16.29166643.458332,Train
16.041666,31.708334,0.15583676,-0.18750207,-0.40810215,-0.736659,3,291,102,0.5357142857142857,-1.8589462,16.04166631.708334,Train
16.541666,36.958332,0.1868737,-0.117980026,-0.28531516,-0.7880612,3,96,105,0.39285714285714285,-1.6773223,16.54166636.958332,Train
16.041666,32.208332,0.16086751,-0.16920823,-0.37461644,-0.73775244,3,285,102,0.39285714285714285,-1.8271742,16.04166632.208332,Train
16.041666,32.708332,0.18166551,-0.096019246,-0.25182036,-0.75415754,3,279,102,0.4642857142857143,-1.7055881,16.04166632.708332,Train
16.041666,32.958332,0.2840692,-0.011856678,0.1500537,-0.8580554,3,276,102,0.42857142857142855,-1.2585374,16.04166632.958332,Train
16.041666,33.208332,0.27491853,-0.0521113,0.15749396,-0.8744603,3,273,102,0.5,-1.2912805,16.04166633.208332,Train
16.041666,33.458332,0.38903934,0.17842925,0.35842645,-0.86899185,3,270,102,0.4642857142857143,-0.9440748,16.04166633.458332,Train
16.041666,33.708332,0.4004348,0.44555745,0.507268,-0.86571103,3,267,102,0.39285714285714285,-0.91520435,16.04166633.708332,Train
16.041666,35.958332,0.31102586,1.0383488,0.29889527,-0.9094574,3,240,102,0.4642857142857143,-1.1678792,16.04166635.958332,Train
16.041666,36.208332,0.28056207,0.08694641,0.12399916,-0.96632785,3,237,102,0.39285714285714285,-1.2709603,16.04166636.208332,Train
16.041666,36.458332,0.30942196,0.3430874,0.26912513,-0.95648485,3,234,102,0.32142857142857145,-1.1730494,16.04166636.458332,Train
16.041666,36.708332,0.22162381,-0.096019246,-0.11414371,-0.9739834,3,231,102,0.42857142857142855,-1.506774,16.04166636.708332,Train
16.041666,36.958332,0.22636595,-0.09967256,-0.095538504,-0.93461156,3,228,102,0.5,-1.4856024,16.04166636.958332,Train
16.041666,37.208332,0.24336548,-0.13260692,-0.035998255,-0.9739834,3,225,102,0.5,-1.413191,16.04166637.208332,Train
16.041666,32.458332,0.16769983,-0.16188797,-0.3262411,-0.7300969,3,282,102,0.35714285714285715,-1.7855797,16.04166632.458332,Train
16.541666,36.708332,0.17872773,-0.17286155,-0.30392033,-0.819777,3,99,105,0.35714285714285715,-1.7218916,16.54166636.708332,Train
16.541666,36.458332,0.17541012,-0.19482233,-0.33368137,-0.8219644,3,102,105,0.35714285714285715,-1.7406285,16.54166636.458332,Train
16.541666,36.208332,0.168357,-0.19482233,-0.37089175,-0.7946229,3,105,105,0.35714285714285715,-1.7816685,16.54166636.208332,Train
16.791666,41.208332,0.24750087,0.032051265,0.004927726,-0.8853967,3,237,105,0.4642857142857143,-1.3963412,16.79166641.208332,Train
16.791666,41.458332,0.26978528,0.046691786,0.07190825,-0.92258126,3,234,105,0.39285714285714285,-1.3101289,16.79166641.458332,Train
16.791666,41.708332,0.27546957,-0.022830255,0.08678877,-0.95976573,3,231,105,0.32142857142857145,-1.2892781,16.79166641.708332,Train
16.791666,42.708332,0.2576261,-0.07405846,0.06818357,-0.9422672,3,219,105,0.5357142857142857,-1.356246,16.79166642.708332,Train
16.791666,43.208332,0.31110922,-0.011856678,0.2765654,-0.9018018,3,213,105,0.5,-1.1676112,16.79166643.208332,Train
16.541666,31.458334,0.2189171,-0.19482233,-0.15507878,-0.6196373,3,162,105,0.32142857142857145,-1.5190622,16.54166631.458334,Train
16.541666,31.958334,0.18220969,-0.18383512,-0.2927554,-0.61635643,3,156,105,0.42857142857142855,-1.7025971,16.54166631.958334,Train
16.541666,32.208332,0.15971884,-0.17286155,-0.38205668,-0.46980584,3,153,105,0.5,-1.8343402,16.54166632.208332,Train
16.541666,32.458332,0.17917016,-0.15822102,-0.31880084,-0.50480294,3,150,105,0.5,-1.7194192,16.54166632.458332,Train
16.541666,32.708332,0.215181,-0.16920823,-0.15507878,-0.5463618,3,147,105,0.5,-1.5362757,16.54166632.708332,Train
16.541666,32.958332,0.18999909,-0.1801818,-0.2778658,-0.69400626,3,144,105,0.5,-1.6607361,16.54166632.958332,Train
16.541666,33.208332,0.1751506,-0.17286155,-0.3411307,-0.6918189,3,141,105,0.42857142857142855,-1.7421091,16.54166633.208332,Train
16.541666,33.458332,0.1633873,-0.19115539,-0.40438655,-0.71041095,3,138,105,0.39285714285714285,-1.8116318,16.54166633.458332,Train
16.541666,33.708332,0.17155187,-0.19115539,-0.35601124,-0.7344716,3,135,105,0.4642857142857143,-1.7628696,16.54166633.708332,Train
16.541666,33.958332,0.19910228,-0.16920823,-0.22205022,-0.75415754,3,132,105,0.39285714285714285,-1.6139367,16.54166633.958332,Train
16.541666,34.208332,0.20066145,-0.16920823,-0.24438009,-0.75306404,3,129,105,0.5,-1.6061361,16.54166634.208332,Train
16.541666,34.458332,0.16247831,-0.19482233,-0.40810215,-0.73556507,3,126,105,0.4642857142857143,-1.8172107,16.54166634.458332,Train
16.541666,34.708332,0.16183585,-0.19115539,-0.41182682,-0.69400626,3,123,105,0.42857142857142855,-1.8211727,16.54166634.708332,Train
16.541666,34.958332,0.1798326,-0.17286155,-0.32252553,-0.7147857,3,120,105,0.5,-1.715729,16.54166634.958332,Train
16.541666,35.208332,0.16153984,-0.19115539,-0.3969463,-0.68416333,3,117,105,0.5,-1.8230035,16.54166635.208332,Train
16.541666,35.458332,0.18407287,-0.1765285,-0.30019566,-0.6885381,3,114,105,0.39285714285714285,-1.6924236,16.54166635.458332,Train
16.541666,35.708332,0.19446723,-0.16920823,-0.2592606,-0.7399398,3,111,105,0.4642857142857143,-1.6374916,16.54166635.708332,Train
16.541666,35.958332,0.20251186,-0.19115539,-0.22949956,-0.77712435,3,108,105,0.4642857142857143,-1.5969568,16.54166635.958332,Train
16.791666,38.458332,0.273042,0.09059972,0.090513445,-0.91273826,3,270,105,0.35714285714285715,-1.2981297,16.79166638.458332,Train
14.541667,34.208332,0.16209446,-0.19115539,-0.38949695,-0.78915465,3,141,96,0.35714285714285715,-1.819576,14.54166734.208332,Train
14.541667,34.708332,0.1533071,-0.19482233,-0.4341567,-0.7782182,3,135,96,0.32142857142857145,-1.8753122,14.54166734.708332,Train
12.541667,33.958332,0.17423366,-0.19115539,-0.3411307,-0.86352366,3,156,87,0.5,-1.7473581,12.54166733.958332,Train
12.541667,34.208332,0.1757379,-0.18750207,-0.33368137,-0.82962,3,153,87,0.42857142857142855,-1.7387617,12.54166734.208332,Train
12.541667,34.458332,0.1783608,-0.16920823,-0.31880084,-0.73228425,3,150,87,0.39285714285714285,-1.7239468,12.54166734.458332,Train
12.541667,34.708332,0.18090515,-0.18383512,-0.2927554,-0.72900337,3,147,87,0.42857142857142855,-1.7097825,12.54166734.708332,Train
12.541667,34.958332,0.1717239,-0.19115539,-0.3411307,-0.7344716,3,144,87,0.35714285714285715,-1.7618673,12.54166734.958332,Train
12.541667,35.208332,0.15129483,-0.19482233,-0.4713671,-0.75087667,3,141,87,0.42857142857142855,-1.8885249,12.54166735.208332,Train
12.541667,35.458332,0.14912048,-0.19115539,-0.46020216,-0.8252457,3,138,87,0.42857142857142855,-1.9030007,12.54166735.458332,Train
12.541667,35.708332,0.15096074,-0.1801818,-0.44159696,-0.84055686,3,135,87,0.39285714285714285,-1.8907354,12.54166735.708332,Train
12.541667,35.958332,0.15073726,-0.1801818,-0.46020216,-0.8350887,3,132,87,0.42857142857142855,-1.892217,12.54166735.958332,Train
